sample	well	mainsource	compound	time	od
R.S.3	A2	Carbon	L-Glutamic Acid	23.055	0.217
R.S.3	A2	Carbon	L-Glutamic Acid	23.375	0.218
R.S.3	A2	Carbon	L-Glutamic Acid	23.695	0.219
R.S.3	A2	Carbon	L-Glutamic Acid	24.015	0.220
R.S.3	A2	Carbon	L-Glutamic Acid	24.335	0.221
R.S.3	A2	Carbon	L-Glutamic Acid	24.656	0.222
R.S.3	A2	Carbon	L-Glutamic Acid	24.976	0.223
R.S.3	A2	Carbon	L-Glutamic Acid	25.296	0.224
R.S.3	A2	Carbon	L-Glutamic Acid	25.616	0.225
R.S.3	A2	Carbon	L-Glutamic Acid	25.936	0.225
R.S.3	A2	Carbon	L-Glutamic Acid	26.257	0.226
R.S.3	A2	Carbon	L-Glutamic Acid	26.577	0.227
R.S.3	A2	Carbon	L-Glutamic Acid	26.897	0.228
R.S.3	A2	Carbon	L-Glutamic Acid	27.217	0.228
R.S.3	A2	Carbon	L-Glutamic Acid	27.537	0.229
R.S.3	A2	Carbon	L-Glutamic Acid	27.858	0.230
R.S.3	A2	Carbon	L-Glutamic Acid	28.178	0.230
R.S.3	A2	Carbon	L-Glutamic Acid	28.498	0.231
R.S.3	A2	Carbon	L-Glutamic Acid	28.818	0.231
R.S.3	A2	Carbon	L-Glutamic Acid	29.138	0.232
R.S.3	A2	Carbon	L-Glutamic Acid	29.459	0.232
R.S.3	A2	Carbon	L-Glutamic Acid	29.779	0.233
R.S.3	A2	Carbon	L-Glutamic Acid	30.099	0.233
R.S.3	A2	Carbon	L-Glutamic Acid	30.419	0.233
R.S.3	A2	Carbon	L-Glutamic Acid	30.739	0.234
R.S.3	A2	Carbon	L-Glutamic Acid	31.060	0.234
R.S.3	A2	Carbon	L-Glutamic Acid	31.380	0.235
R.S.3	A2	Carbon	L-Glutamic Acid	31.700	0.235
R.S.3	A3	Carbon	D-Glucose	0.000	0.102
R.S.3	A3	Carbon	D-Glucose	0.320	0.107
R.S.3	A3	Carbon	D-Glucose	0.640	0.112
R.S.3	A3	Carbon	D-Glucose	0.961	0.118
R.S.3	A3	Carbon	D-Glucose	1.281	0.124
R.S.3	A3	Carbon	D-Glucose	1.601	0.131
R.S.3	A3	Carbon	D-Glucose	1.921	0.139
R.S.3	A3	Carbon	D-Glucose	2.241	0.148
R.S.3	A3	Carbon	D-Glucose	2.562	0.158
R.S.3	A3	Carbon	D-Glucose	2.882	0.169
R.S.3	A3	Carbon	D-Glucose	3.202	0.180
R.S.3	A3	Carbon	D-Glucose	3.522	0.192
R.S.3	A3	Carbon	D-Glucose	3.842	0.205
R.S.3	A3	Carbon	D-Glucose	4.163	0.219
R.S.3	A3	Carbon	D-Glucose	4.483	0.232
R.S.3	A3	Carbon	D-Glucose	4.803	0.247
R.S.3	A3	Carbon	D-Glucose	5.123	0.261
R.S.3	A3	Carbon	D-Glucose	5.443	0.276
R.S.3	A3	Carbon	D-Glucose	5.764	0.290
R.S.3	A3	Carbon	D-Glucose	6.084	0.304
R.S.3	A3	Carbon	D-Glucose	6.404	0.318
R.S.3	A3	Carbon	D-Glucose	6.724	0.331
R.S.3	A3	Carbon	D-Glucose	7.044	0.343
R.S.3	A3	Carbon	D-Glucose	7.365	0.354
R.S.3	A3	Carbon	D-Glucose	7.685	0.365
R.S.3	A3	Carbon	D-Glucose	8.005	0.375
R.S.3	A3	Carbon	D-Glucose	8.325	0.384
R.S.3	A3	Carbon	D-Glucose	8.645	0.392
R.S.3	A3	Carbon	D-Glucose	8.966	0.400
R.S.3	A3	Carbon	D-Glucose	9.286	0.406
R.S.3	A3	Carbon	D-Glucose	9.606	0.412
R.S.3	A3	Carbon	D-Glucose	9.926	0.417
R.S.3	A3	Carbon	D-Glucose	10.246	0.422
R.S.3	A3	Carbon	D-Glucose	10.567	0.426
R.S.3	A3	Carbon	D-Glucose	10.887	0.430
R.S.3	A3	Carbon	D-Glucose	11.207	0.433
R.S.3	A3	Carbon	D-Glucose	11.527	0.436
R.S.3	A3	Carbon	D-Glucose	11.847	0.438
R.S.3	A3	Carbon	D-Glucose	12.168	0.440
R.S.3	A3	Carbon	D-Glucose	12.488	0.442
R.S.3	A3	Carbon	D-Glucose	12.808	0.443
R.S.3	A3	Carbon	D-Glucose	13.128	0.445
R.S.3	A3	Carbon	D-Glucose	13.448	0.446
R.S.3	A3	Carbon	D-Glucose	13.769	0.447
R.S.3	A3	Carbon	D-Glucose	14.089	0.448
R.S.3	A3	Carbon	D-Glucose	14.409	0.449
R.S.3	A3	Carbon	D-Glucose	14.729	0.449
R.S.3	A3	Carbon	D-Glucose	15.049	0.450
R.S.3	A3	Carbon	D-Glucose	15.370	0.450
R.S.3	A3	Carbon	D-Glucose	15.690	0.451
R.S.3	A3	Carbon	D-Glucose	16.010	0.451
R.S.3	A3	Carbon	D-Glucose	16.330	0.451
R.S.3	A3	Carbon	D-Glucose	16.651	0.452
R.S.3	A3	Carbon	D-Glucose	16.971	0.452
R.S.3	A3	Carbon	D-Glucose	17.291	0.452
R.S.3	A3	Carbon	D-Glucose	17.611	0.452
R.S.3	A3	Carbon	D-Glucose	17.931	0.452
R.S.3	A3	Carbon	D-Glucose	18.252	0.452
R.S.3	A3	Carbon	D-Glucose	18.572	0.453
R.S.3	A3	Carbon	D-Glucose	18.892	0.453
R.S.3	A3	Carbon	D-Glucose	19.212	0.453
R.S.3	A3	Carbon	D-Glucose	19.532	0.453
R.S.3	A3	Carbon	D-Glucose	19.853	0.453
R.S.3	A3	Carbon	D-Glucose	20.173	0.453
R.S.3	A3	Carbon	D-Glucose	20.493	0.453
R.S.3	A3	Carbon	D-Glucose	20.813	0.453
R.S.3	A3	Carbon	D-Glucose	21.133	0.453
R.S.3	A3	Carbon	D-Glucose	21.454	0.453
R.S.3	A3	Carbon	D-Glucose	21.774	0.453
R.S.3	A3	Carbon	D-Glucose	22.094	0.453
R.S.3	A3	Carbon	D-Glucose	22.414	0.453
R.S.3	A3	Carbon	D-Glucose	22.734	0.453
R.S.3	A3	Carbon	D-Glucose	23.055	0.453
R.S.3	A3	Carbon	D-Glucose	23.375	0.453
R.S.3	A3	Carbon	D-Glucose	23.695	0.453
R.S.3	A3	Carbon	D-Glucose	24.015	0.453
R.S.3	A3	Carbon	D-Glucose	24.335	0.453
R.S.3	A3	Carbon	D-Glucose	24.656	0.453
R.S.3	A3	Carbon	D-Glucose	24.976	0.453
R.S.3	A3	Carbon	D-Glucose	25.296	0.453
R.S.3	A3	Carbon	D-Glucose	25.616	0.453
R.S.3	A3	Carbon	D-Glucose	25.936	0.453
R.S.3	A3	Carbon	D-Glucose	26.257	0.453
R.S.3	A3	Carbon	D-Glucose	26.577	0.453
R.S.3	A3	Carbon	D-Glucose	26.897	0.453
R.S.3	A3	Carbon	D-Glucose	27.217	0.453
R.S.3	A3	Carbon	D-Glucose	27.537	0.453
R.S.3	A3	Carbon	D-Glucose	27.858	0.453
R.S.3	A3	Carbon	D-Glucose	28.178	0.453
R.S.3	A3	Carbon	D-Glucose	28.498	0.453
R.S.3	A3	Carbon	D-Glucose	28.818	0.453
R.S.3	A3	Carbon	D-Glucose	29.138	0.453
R.S.3	A3	Carbon	D-Glucose	29.459	0.453
R.S.3	A3	Carbon	D-Glucose	29.779	0.453
R.S.3	A3	Carbon	D-Glucose	30.099	0.453
R.S.3	A3	Carbon	D-Glucose	30.419	0.453
R.S.3	A3	Carbon	D-Glucose	30.739	0.453
R.S.3	A3	Carbon	D-Glucose	31.060	0.453
R.S.3	A3	Carbon	D-Glucose	31.380	0.453
R.S.3	A3	Carbon	D-Glucose	31.700	0.453
R.S.3	A4	Carbon	Potassium Sorbate	0.000	0.108
R.S.3	A4	Carbon	Potassium Sorbate	0.320	0.109
R.S.3	A4	Carbon	Potassium Sorbate	0.640	0.109
R.S.3	A4	Carbon	Potassium Sorbate	0.961	0.111
R.S.3	A4	Carbon	Potassium Sorbate	1.281	0.112
R.S.3	A4	Carbon	Potassium Sorbate	1.601	0.113
R.S.3	A4	Carbon	Potassium Sorbate	1.921	0.114
R.S.3	A4	Carbon	Potassium Sorbate	2.241	0.116
R.S.3	A4	Carbon	Potassium Sorbate	2.562	0.117
R.S.3	A4	Carbon	Potassium Sorbate	2.882	0.119
R.S.3	A4	Carbon	Potassium Sorbate	3.202	0.121
R.S.3	A4	Carbon	Potassium Sorbate	3.522	0.123
R.S.3	A4	Carbon	Potassium Sorbate	3.842	0.125
R.S.3	A4	Carbon	Potassium Sorbate	4.163	0.127
R.S.3	A4	Carbon	Potassium Sorbate	4.483	0.128
R.S.3	A4	Carbon	Potassium Sorbate	4.803	0.130
R.S.3	A4	Carbon	Potassium Sorbate	5.123	0.132
R.S.3	A4	Carbon	Potassium Sorbate	5.443	0.134
R.S.3	A4	Carbon	Potassium Sorbate	5.764	0.136
R.S.3	A4	Carbon	Potassium Sorbate	6.084	0.137
R.S.3	A4	Carbon	Potassium Sorbate	6.404	0.139
R.S.3	A4	Carbon	Potassium Sorbate	6.724	0.140
R.S.3	A4	Carbon	Potassium Sorbate	7.044	0.141
R.S.3	A4	Carbon	Potassium Sorbate	7.365	0.142
R.S.3	A4	Carbon	Potassium Sorbate	7.685	0.143
R.S.3	A4	Carbon	Potassium Sorbate	8.005	0.144
R.S.3	A4	Carbon	Potassium Sorbate	8.325	0.145
R.S.3	A4	Carbon	Potassium Sorbate	8.645	0.146
R.S.3	A4	Carbon	Potassium Sorbate	8.966	0.147
R.S.3	A4	Carbon	Potassium Sorbate	9.286	0.147
R.S.3	A4	Carbon	Potassium Sorbate	9.606	0.148
R.S.3	A4	Carbon	Potassium Sorbate	9.926	0.148
R.S.3	A4	Carbon	Potassium Sorbate	10.246	0.149
R.S.3	A4	Carbon	Potassium Sorbate	10.567	0.149
R.S.3	A4	Carbon	Potassium Sorbate	10.887	0.149
R.S.3	A4	Carbon	Potassium Sorbate	11.207	0.149
R.S.3	A4	Carbon	Potassium Sorbate	11.527	0.150
R.S.3	A4	Carbon	Potassium Sorbate	11.847	0.150
R.S.3	A4	Carbon	Potassium Sorbate	12.168	0.150
R.S.3	A4	Carbon	Potassium Sorbate	12.488	0.150
R.S.3	A4	Carbon	Potassium Sorbate	12.808	0.150
R.S.3	A4	Carbon	Potassium Sorbate	13.128	0.150
R.S.3	A4	Carbon	Potassium Sorbate	13.448	0.150
R.S.3	A4	Carbon	Potassium Sorbate	13.769	0.150
R.S.3	A4	Carbon	Potassium Sorbate	14.089	0.151
R.S.3	A4	Carbon	Potassium Sorbate	14.409	0.151
R.S.3	A4	Carbon	Potassium Sorbate	14.729	0.151
R.S.3	A4	Carbon	Potassium Sorbate	15.049	0.151
R.S.3	A4	Carbon	Potassium Sorbate	15.370	0.151
R.S.3	A4	Carbon	Potassium Sorbate	15.690	0.151
R.S.3	A4	Carbon	Potassium Sorbate	16.010	0.151
R.S.3	A4	Carbon	Potassium Sorbate	16.330	0.151
R.S.3	A4	Carbon	Potassium Sorbate	16.651	0.151
R.S.3	A4	Carbon	Potassium Sorbate	16.971	0.151
R.S.3	A4	Carbon	Potassium Sorbate	17.291	0.151
R.S.3	A4	Carbon	Potassium Sorbate	17.611	0.151
R.S.3	A4	Carbon	Potassium Sorbate	17.931	0.151
R.S.3	A4	Carbon	Potassium Sorbate	18.252	0.151
R.S.3	A4	Carbon	Potassium Sorbate	18.572	0.151
R.S.3	A4	Carbon	Potassium Sorbate	18.892	0.151
R.S.3	A4	Carbon	Potassium Sorbate	19.212	0.151
R.S.3	A4	Carbon	Potassium Sorbate	19.532	0.151
R.S.3	A4	Carbon	Potassium Sorbate	19.853	0.151
R.S.3	A4	Carbon	Potassium Sorbate	20.173	0.151
R.S.3	A4	Carbon	Potassium Sorbate	20.493	0.151
R.S.3	A4	Carbon	Potassium Sorbate	20.813	0.151
R.S.3	A4	Carbon	Potassium Sorbate	21.133	0.151
R.S.3	A4	Carbon	Potassium Sorbate	21.454	0.151
R.S.3	A4	Carbon	Potassium Sorbate	21.774	0.151
R.S.3	A4	Carbon	Potassium Sorbate	22.094	0.151
R.S.3	A4	Carbon	Potassium Sorbate	22.414	0.151
R.S.3	A4	Carbon	Potassium Sorbate	22.734	0.151
R.S.3	A4	Carbon	Potassium Sorbate	23.055	0.151
R.S.3	A4	Carbon	Potassium Sorbate	23.375	0.151
R.S.3	A4	Carbon	Potassium Sorbate	23.695	0.151
R.S.3	A4	Carbon	Potassium Sorbate	24.015	0.151
R.S.3	A4	Carbon	Potassium Sorbate	24.335	0.151
R.S.3	A4	Carbon	Potassium Sorbate	24.656	0.151
R.S.3	A4	Carbon	Potassium Sorbate	24.976	0.151
R.S.3	A4	Carbon	Potassium Sorbate	25.296	0.151
R.S.3	A4	Carbon	Potassium Sorbate	25.616	0.151
R.S.3	A4	Carbon	Potassium Sorbate	25.936	0.151
R.S.3	A4	Carbon	Potassium Sorbate	26.257	0.151
R.S.3	A4	Carbon	Potassium Sorbate	26.577	0.151
R.S.3	A4	Carbon	Potassium Sorbate	26.897	0.151
R.S.3	A4	Carbon	Potassium Sorbate	27.217	0.151
R.S.3	A4	Carbon	Potassium Sorbate	27.537	0.151
R.S.3	A4	Carbon	Potassium Sorbate	27.858	0.151
R.S.3	A4	Carbon	Potassium Sorbate	28.178	0.151
R.S.3	A4	Carbon	Potassium Sorbate	28.498	0.151
R.S.3	A4	Carbon	Potassium Sorbate	28.818	0.151
R.S.3	A4	Carbon	Potassium Sorbate	29.138	0.151
R.S.3	A4	Carbon	Potassium Sorbate	29.459	0.151
R.S.3	A4	Carbon	Potassium Sorbate	29.779	0.151
R.S.3	A4	Carbon	Potassium Sorbate	30.099	0.151
R.S.3	A4	Carbon	Potassium Sorbate	30.419	0.151
R.S.3	A4	Carbon	Potassium Sorbate	30.739	0.151
R.S.3	A4	Carbon	Potassium Sorbate	31.060	0.151
R.S.3	A4	Carbon	Potassium Sorbate	31.380	0.151
R.S.3	A4	Carbon	Potassium Sorbate	31.700	0.151
R.S.3	A5	Carbon	Lactulose	0.000	0.114
R.S.3	A5	Carbon	Lactulose	0.320	0.114
R.S.3	A5	Carbon	Lactulose	0.640	0.114
R.S.3	A5	Carbon	Lactulose	0.961	0.114
R.S.3	A5	Carbon	Lactulose	1.281	0.114
R.S.3	A5	Carbon	Lactulose	1.601	0.114
R.S.3	A5	Carbon	Lactulose	1.921	0.115
R.S.3	A5	Carbon	Lactulose	2.241	0.115
R.S.3	A5	Carbon	Lactulose	2.562	0.115
R.S.3	A5	Carbon	Lactulose	2.882	0.115
R.S.3	A5	Carbon	Lactulose	3.202	0.115
R.S.3	A5	Carbon	Lactulose	3.522	0.115
R.S.3	A5	Carbon	Lactulose	3.842	0.115
R.S.3	A5	Carbon	Lactulose	4.163	0.115
R.S.3	A5	Carbon	Lactulose	4.483	0.115
R.S.3	A5	Carbon	Lactulose	4.803	0.115
R.S.3	A5	Carbon	Lactulose	5.123	0.115
R.S.3	A5	Carbon	Lactulose	5.443	0.115
R.S.3	A5	Carbon	Lactulose	5.764	0.116
R.S.3	A5	Carbon	Lactulose	6.084	0.116
R.S.3	A5	Carbon	Lactulose	6.404	0.116
R.S.3	A5	Carbon	Lactulose	6.724	0.117
R.S.3	A5	Carbon	Lactulose	7.044	0.117
R.S.3	A5	Carbon	Lactulose	7.365	0.118
R.S.3	A5	Carbon	Lactulose	7.685	0.118
R.S.3	A5	Carbon	Lactulose	8.005	0.119
R.S.3	A5	Carbon	Lactulose	8.325	0.120
R.S.3	A5	Carbon	Lactulose	8.645	0.121
R.S.3	A5	Carbon	Lactulose	8.966	0.122
R.S.3	A5	Carbon	Lactulose	9.286	0.124
R.S.3	A5	Carbon	Lactulose	9.606	0.125
R.S.3	A5	Carbon	Lactulose	9.926	0.127
R.S.3	A5	Carbon	Lactulose	10.246	0.129
R.S.3	A5	Carbon	Lactulose	10.567	0.131
R.S.3	A5	Carbon	Lactulose	10.887	0.134
R.S.3	A5	Carbon	Lactulose	11.207	0.137
R.S.3	A5	Carbon	Lactulose	11.527	0.139
R.S.3	A5	Carbon	Lactulose	11.847	0.143
R.S.3	A5	Carbon	Lactulose	12.168	0.146
R.S.3	A5	Carbon	Lactulose	12.488	0.149
R.S.3	A5	Carbon	Lactulose	12.808	0.152
R.S.3	A5	Carbon	Lactulose	13.128	0.155
R.S.3	A5	Carbon	Lactulose	13.448	0.158
R.S.3	A5	Carbon	Lactulose	13.769	0.161
R.S.3	A5	Carbon	Lactulose	14.089	0.164
R.S.3	A5	Carbon	Lactulose	14.409	0.166
R.S.3	A5	Carbon	Lactulose	14.729	0.168
R.S.3	A5	Carbon	Lactulose	15.049	0.170
R.S.3	A5	Carbon	Lactulose	15.370	0.172
R.S.3	A5	Carbon	Lactulose	15.690	0.173
R.S.3	A5	Carbon	Lactulose	16.010	0.174
R.S.3	A5	Carbon	Lactulose	16.330	0.175
R.S.3	A5	Carbon	Lactulose	16.651	0.176
R.S.3	A5	Carbon	Lactulose	16.971	0.177
R.S.3	A5	Carbon	Lactulose	17.291	0.178
R.S.3	A5	Carbon	Lactulose	17.611	0.178
R.S.3	A5	Carbon	Lactulose	17.931	0.179
R.S.3	A5	Carbon	Lactulose	18.252	0.179
R.S.3	A5	Carbon	Lactulose	18.572	0.180
R.S.3	A5	Carbon	Lactulose	18.892	0.180
R.S.3	A5	Carbon	Lactulose	19.212	0.180
R.S.3	A5	Carbon	Lactulose	19.532	0.180
R.S.3	A5	Carbon	Lactulose	19.853	0.180
R.S.3	A5	Carbon	Lactulose	20.173	0.181
R.S.3	A5	Carbon	Lactulose	20.493	0.181
R.S.3	A5	Carbon	Lactulose	20.813	0.181
R.S.3	A5	Carbon	Lactulose	21.133	0.181
R.S.3	A5	Carbon	Lactulose	21.454	0.181
R.S.3	A5	Carbon	Lactulose	21.774	0.181
R.S.3	A5	Carbon	Lactulose	22.094	0.181
R.S.3	A5	Carbon	Lactulose	22.414	0.181
R.S.3	A5	Carbon	Lactulose	22.734	0.181
R.S.3	A5	Carbon	Lactulose	23.055	0.181
R.S.3	A5	Carbon	Lactulose	23.375	0.181
R.S.3	A5	Carbon	Lactulose	23.695	0.181
R.S.3	A5	Carbon	Lactulose	24.015	0.181
R.S.3	A5	Carbon	Lactulose	24.335	0.181
R.S.3	A5	Carbon	Lactulose	24.656	0.181
R.S.3	A5	Carbon	Lactulose	24.976	0.181
R.S.3	A5	Carbon	Lactulose	25.296	0.181
R.S.3	A5	Carbon	Lactulose	25.616	0.181
R.S.3	A5	Carbon	Lactulose	25.936	0.181
R.S.3	A5	Carbon	Lactulose	26.257	0.181
R.S.3	A5	Carbon	Lactulose	26.577	0.181
R.S.3	A5	Carbon	Lactulose	26.897	0.181
R.S.3	A5	Carbon	Lactulose	27.217	0.181
R.S.3	A5	Carbon	Lactulose	27.537	0.181
R.S.3	A5	Carbon	Lactulose	27.858	0.181
R.S.3	A5	Carbon	Lactulose	28.178	0.181
R.S.3	A5	Carbon	Lactulose	28.498	0.181
R.S.3	A5	Carbon	Lactulose	28.818	0.181
R.S.3	A5	Carbon	Lactulose	29.138	0.181
R.S.3	A5	Carbon	Lactulose	29.459	0.181
R.S.3	A5	Carbon	Lactulose	29.779	0.181
R.S.3	A5	Carbon	Lactulose	30.099	0.181
R.S.3	A5	Carbon	Lactulose	30.419	0.181
R.S.3	A5	Carbon	Lactulose	30.739	0.181
R.S.3	A5	Carbon	Lactulose	31.060	0.181
R.S.3	A5	Carbon	Lactulose	31.380	0.181
R.S.3	A5	Carbon	Lactulose	31.700	0.181
R.S.3	A6	Carbon	Glycerol	0.000	0.113
R.S.3	A6	Carbon	Glycerol	0.320	0.115
R.S.3	A6	Carbon	Glycerol	0.640	0.117
R.S.3	A6	Carbon	Glycerol	0.961	0.118
R.S.3	A6	Carbon	Glycerol	1.281	0.121
R.S.3	A6	Carbon	Glycerol	1.601	0.123
R.S.3	A6	Carbon	Glycerol	1.921	0.126
R.S.3	A6	Carbon	Glycerol	2.241	0.129
R.S.3	A6	Carbon	Glycerol	2.562	0.132
R.S.3	A6	Carbon	Glycerol	2.882	0.135
R.S.3	A6	Carbon	Glycerol	3.202	0.139
R.S.3	A6	Carbon	Glycerol	3.522	0.143
R.S.3	A6	Carbon	Glycerol	3.842	0.147
R.S.3	A6	Carbon	Glycerol	4.163	0.152
R.S.3	A6	Carbon	Glycerol	4.483	0.158
R.S.3	A6	Carbon	Glycerol	4.803	0.163
R.S.3	A6	Carbon	Glycerol	5.123	0.169
R.S.3	A6	Carbon	Glycerol	5.443	0.176
R.S.3	A6	Carbon	Glycerol	5.764	0.183
R.S.3	A6	Carbon	Glycerol	6.084	0.190
R.S.3	A6	Carbon	Glycerol	6.404	0.198
R.S.3	A6	Carbon	Glycerol	6.724	0.207
R.S.3	A6	Carbon	Glycerol	7.044	0.216
R.S.3	A6	Carbon	Glycerol	7.365	0.225
R.S.3	A6	Carbon	Glycerol	7.685	0.235
R.S.3	A6	Carbon	Glycerol	8.005	0.245
R.S.3	A6	Carbon	Glycerol	8.325	0.256
R.S.3	A6	Carbon	Glycerol	8.645	0.267
R.S.3	A6	Carbon	Glycerol	8.966	0.278
R.S.3	A6	Carbon	Glycerol	9.286	0.290
R.S.3	A6	Carbon	Glycerol	9.606	0.302
R.S.3	A6	Carbon	Glycerol	9.926	0.313
R.S.3	A6	Carbon	Glycerol	10.246	0.325
R.S.3	A6	Carbon	Glycerol	10.567	0.337
R.S.3	A6	Carbon	Glycerol	10.887	0.349
R.S.3	A6	Carbon	Glycerol	11.207	0.361
R.S.3	A6	Carbon	Glycerol	11.527	0.373
R.S.3	A6	Carbon	Glycerol	11.847	0.384
R.S.3	A6	Carbon	Glycerol	12.168	0.395
R.S.3	A6	Carbon	Glycerol	12.488	0.406
R.S.3	A6	Carbon	Glycerol	12.808	0.416
R.S.3	A6	Carbon	Glycerol	13.128	0.426
R.S.3	A6	Carbon	Glycerol	13.448	0.436
R.S.3	A6	Carbon	Glycerol	13.769	0.445
R.S.3	A6	Carbon	Glycerol	14.089	0.453
R.S.3	A6	Carbon	Glycerol	14.409	0.462
R.S.3	A6	Carbon	Glycerol	14.729	0.469
R.S.3	A6	Carbon	Glycerol	15.049	0.476
R.S.3	A6	Carbon	Glycerol	15.370	0.483
R.S.3	A6	Carbon	Glycerol	15.690	0.489
R.S.3	A6	Carbon	Glycerol	16.010	0.495
R.S.3	A6	Carbon	Glycerol	16.330	0.500
R.S.3	A6	Carbon	Glycerol	16.651	0.505
R.S.3	A6	Carbon	Glycerol	16.971	0.510
R.S.3	A6	Carbon	Glycerol	17.291	0.514
R.S.3	A6	Carbon	Glycerol	17.611	0.518
R.S.3	A6	Carbon	Glycerol	17.931	0.521
R.S.3	A6	Carbon	Glycerol	18.252	0.525
R.S.3	A6	Carbon	Glycerol	18.572	0.528
R.S.3	A6	Carbon	Glycerol	18.892	0.530
R.S.3	A6	Carbon	Glycerol	19.212	0.533
R.S.3	A6	Carbon	Glycerol	19.532	0.535
R.S.3	A6	Carbon	Glycerol	19.853	0.537
R.S.3	A6	Carbon	Glycerol	20.173	0.539
R.S.3	A6	Carbon	Glycerol	20.493	0.540
R.S.3	A6	Carbon	Glycerol	20.813	0.542
R.S.3	A6	Carbon	Glycerol	21.133	0.543
R.S.3	A6	Carbon	Glycerol	21.454	0.545
R.S.3	A6	Carbon	Glycerol	21.774	0.546
R.S.3	A6	Carbon	Glycerol	22.094	0.547
R.S.3	A6	Carbon	Glycerol	22.414	0.548
R.S.3	A6	Carbon	Glycerol	22.734	0.549
R.S.3	A6	Carbon	Glycerol	23.055	0.549
R.S.3	A6	Carbon	Glycerol	23.375	0.550
R.S.3	A6	Carbon	Glycerol	23.695	0.551
R.S.3	A6	Carbon	Glycerol	24.015	0.551
R.S.3	A6	Carbon	Glycerol	24.335	0.552
R.S.3	A6	Carbon	Glycerol	24.656	0.552
R.S.3	A6	Carbon	Glycerol	24.976	0.552
R.S.3	A6	Carbon	Glycerol	25.296	0.553
R.S.3	A6	Carbon	Glycerol	25.616	0.553
R.S.3	A6	Carbon	Glycerol	25.936	0.553
R.S.3	A6	Carbon	Glycerol	26.257	0.554
R.S.3	A6	Carbon	Glycerol	26.577	0.554
R.S.3	A6	Carbon	Glycerol	26.897	0.554
R.S.3	A6	Carbon	Glycerol	27.217	0.554
R.S.3	A6	Carbon	Glycerol	27.537	0.555
R.S.3	A6	Carbon	Glycerol	27.858	0.555
R.S.3	A6	Carbon	Glycerol	28.178	0.555
R.S.3	A6	Carbon	Glycerol	28.498	0.555
R.S.3	A6	Carbon	Glycerol	28.818	0.555
R.S.3	A6	Carbon	Glycerol	29.138	0.555
R.S.3	A6	Carbon	Glycerol	29.459	0.555
R.S.3	A6	Carbon	Glycerol	29.779	0.555
R.S.3	A6	Carbon	Glycerol	30.099	0.556
R.S.3	A6	Carbon	Glycerol	30.419	0.556
R.S.3	A6	Carbon	Glycerol	30.739	0.556
R.S.3	A6	Carbon	Glycerol	31.060	0.556
R.S.3	A6	Carbon	Glycerol	31.380	0.556
R.S.3	A6	Carbon	Glycerol	31.700	0.556
R.S.3	A7	Carbon	Myo-Inositol	0.000	0.117
R.S.3	A7	Carbon	Myo-Inositol	0.320	0.117
R.S.3	A7	Carbon	Myo-Inositol	0.640	0.117
R.S.3	A7	Carbon	Myo-Inositol	0.961	0.118
R.S.3	A7	Carbon	Myo-Inositol	1.281	0.118
R.S.3	A7	Carbon	Myo-Inositol	1.601	0.119
R.S.3	A7	Carbon	Myo-Inositol	1.921	0.119
R.S.3	A7	Carbon	Myo-Inositol	2.241	0.120
R.S.3	A7	Carbon	Myo-Inositol	2.562	0.120
R.S.3	A7	Carbon	Myo-Inositol	2.882	0.121
R.S.3	A7	Carbon	Myo-Inositol	3.202	0.122
R.S.3	A7	Carbon	Myo-Inositol	3.522	0.122
R.S.3	A7	Carbon	Myo-Inositol	3.842	0.123
R.S.3	A7	Carbon	Myo-Inositol	4.163	0.124
R.S.3	A7	Carbon	Myo-Inositol	4.483	0.125
R.S.3	A7	Carbon	Myo-Inositol	4.803	0.126
R.S.3	A7	Carbon	Myo-Inositol	5.123	0.127
R.S.3	A7	Carbon	Myo-Inositol	5.443	0.128
R.S.3	A7	Carbon	Myo-Inositol	5.764	0.129
R.S.3	A7	Carbon	Myo-Inositol	6.084	0.130
R.S.3	A7	Carbon	Myo-Inositol	6.404	0.131
R.S.3	A7	Carbon	Myo-Inositol	6.724	0.132
R.S.3	A7	Carbon	Myo-Inositol	7.044	0.133
R.S.3	A7	Carbon	Myo-Inositol	7.365	0.135
R.S.3	A7	Carbon	Myo-Inositol	7.685	0.136
R.S.3	A7	Carbon	Myo-Inositol	8.005	0.138
R.S.3	A7	Carbon	Myo-Inositol	8.325	0.140
R.S.3	A7	Carbon	Myo-Inositol	8.645	0.141
R.S.3	A7	Carbon	Myo-Inositol	8.966	0.143
R.S.3	A7	Carbon	Myo-Inositol	9.286	0.145
R.S.3	A7	Carbon	Myo-Inositol	9.606	0.147
R.S.3	A7	Carbon	Myo-Inositol	9.926	0.149
R.S.3	A7	Carbon	Myo-Inositol	10.246	0.151
R.S.3	A7	Carbon	Myo-Inositol	10.567	0.154
R.S.3	A7	Carbon	Myo-Inositol	10.887	0.156
R.S.3	A7	Carbon	Myo-Inositol	11.207	0.159
R.S.3	A7	Carbon	Myo-Inositol	11.527	0.161
R.S.3	A7	Carbon	Myo-Inositol	11.847	0.164
R.S.3	A7	Carbon	Myo-Inositol	12.168	0.167
R.S.3	A7	Carbon	Myo-Inositol	12.488	0.169
R.S.3	A7	Carbon	Myo-Inositol	12.808	0.172
R.S.3	A7	Carbon	Myo-Inositol	13.128	0.175
R.S.3	A7	Carbon	Myo-Inositol	13.448	0.179
