sample	well	mainsource	compound	time	od
R.S.3	G7	Nitrogen	Cytidine	24.200	0.693
R.S.3	G7	Nitrogen	Cytidine	24.700	0.697
R.S.3	G7	Nitrogen	Cytidine	25.200	0.692
R.S.3	G7	Nitrogen	Cytidine	25.700	0.698
R.S.3	G7	Nitrogen	Cytidine	26.200	0.705
R.S.3	G7	Nitrogen	Cytidine	26.700	0.703
R.S.3	G7	Nitrogen	Cytidine	27.200	0.697
R.S.3	G7	Nitrogen	Cytidine	27.700	0.711
R.S.3	G7	Nitrogen	Cytidine	28.200	0.704
R.S.3	G7	Nitrogen	Cytidine	28.700	0.712
R.S.3	G7	Nitrogen	Cytidine	29.200	0.713
R.S.3	G7	Nitrogen	Cytidine	29.700	0.716
R.S.3	G7	Nitrogen	Cytidine	30.200	0.721
R.S.3	G7	Nitrogen	Cytidine	30.700	0.722
R.S.3	G7	Nitrogen	Cytidine	31.200	0.719
R.S.3	G7	Nitrogen	Cytidine	31.700	0.725
R.S.3	G8	Nitrogen	Adenosine	0.000	0.102
R.S.3	G8	Nitrogen	Adenosine	0.500	0.105
R.S.3	G8	Nitrogen	Adenosine	1.000	0.115
R.S.3	G8	Nitrogen	Adenosine	1.500	0.123
R.S.3	G8	Nitrogen	Adenosine	2.000	0.129
R.S.3	G8	Nitrogen	Adenosine	2.500	0.136
R.S.3	G8	Nitrogen	Adenosine	3.000	0.147
R.S.3	G8	Nitrogen	Adenosine	3.500	0.164
R.S.3	G8	Nitrogen	Adenosine	4.000	0.184
R.S.3	G8	Nitrogen	Adenosine	4.500	0.208
R.S.3	G8	Nitrogen	Adenosine	5.000	0.237
R.S.3	G8	Nitrogen	Adenosine	5.500	0.279
R.S.3	G8	Nitrogen	Adenosine	6.000	0.317
R.S.3	G8	Nitrogen	Adenosine	6.600	0.344
R.S.3	G8	Nitrogen	Adenosine	7.100	0.377
R.S.3	G8	Nitrogen	Adenosine	7.600	0.395
R.S.3	G8	Nitrogen	Adenosine	8.100	0.402
R.S.3	G8	Nitrogen	Adenosine	8.600	0.412
R.S.3	G8	Nitrogen	Adenosine	9.100	0.421
R.S.3	G8	Nitrogen	Adenosine	9.600	0.430
R.S.3	G8	Nitrogen	Adenosine	10.100	0.427
R.S.3	G8	Nitrogen	Adenosine	10.600	0.420
R.S.3	G8	Nitrogen	Adenosine	11.100	0.423
R.S.3	G8	Nitrogen	Adenosine	11.600	0.436
R.S.3	G8	Nitrogen	Adenosine	12.100	0.445
R.S.3	G8	Nitrogen	Adenosine	12.600	0.452
R.S.3	G8	Nitrogen	Adenosine	13.100	0.459
R.S.3	G8	Nitrogen	Adenosine	13.600	0.470
R.S.3	G8	Nitrogen	Adenosine	14.100	0.479
R.S.3	G8	Nitrogen	Adenosine	14.600	0.487
R.S.3	G8	Nitrogen	Adenosine	15.100	0.495
R.S.3	G8	Nitrogen	Adenosine	15.600	0.502
R.S.3	G8	Nitrogen	Adenosine	16.100	0.508
R.S.3	G8	Nitrogen	Adenosine	16.600	0.514
R.S.3	G8	Nitrogen	Adenosine	17.100	0.523
R.S.3	G8	Nitrogen	Adenosine	17.600	0.531
R.S.3	G8	Nitrogen	Adenosine	18.100	0.534
R.S.3	G8	Nitrogen	Adenosine	18.600	0.539
R.S.3	G8	Nitrogen	Adenosine	19.200	0.543
R.S.3	G8	Nitrogen	Adenosine	19.700	0.546
R.S.3	G8	Nitrogen	Adenosine	20.200	0.547
R.S.3	G8	Nitrogen	Adenosine	20.700	0.552
R.S.3	G8	Nitrogen	Adenosine	21.200	0.552
R.S.3	G8	Nitrogen	Adenosine	21.700	0.555
R.S.3	G8	Nitrogen	Adenosine	22.200	0.557
R.S.3	G8	Nitrogen	Adenosine	22.700	0.562
R.S.3	G8	Nitrogen	Adenosine	23.200	0.561
R.S.3	G8	Nitrogen	Adenosine	23.700	0.562
R.S.3	G8	Nitrogen	Adenosine	24.200	0.565
R.S.3	G8	Nitrogen	Adenosine	24.700	0.568
R.S.3	G8	Nitrogen	Adenosine	25.200	0.569
R.S.3	G8	Nitrogen	Adenosine	25.700	0.569
R.S.3	G8	Nitrogen	Adenosine	26.200	0.571
R.S.3	G8	Nitrogen	Adenosine	26.700	0.573
R.S.3	G8	Nitrogen	Adenosine	27.200	0.573
R.S.3	G8	Nitrogen	Adenosine	27.700	0.578
R.S.3	G8	Nitrogen	Adenosine	28.200	0.581
R.S.3	G8	Nitrogen	Adenosine	28.700	0.587
R.S.3	G8	Nitrogen	Adenosine	29.200	0.590
R.S.3	G8	Nitrogen	Adenosine	29.700	0.590
R.S.3	G8	Nitrogen	Adenosine	30.200	0.591
R.S.3	G8	Nitrogen	Adenosine	30.700	0.593
R.S.3	G8	Nitrogen	Adenosine	31.200	0.593
R.S.3	G8	Nitrogen	Adenosine	31.700	0.596
R.S.3	G9	Nitrogen	L-Arginine	0.000	0.105
R.S.3	G9	Nitrogen	L-Arginine	0.500	0.113
R.S.3	G9	Nitrogen	L-Arginine	1.000	0.119
R.S.3	G9	Nitrogen	L-Arginine	1.500	0.125
R.S.3	G9	Nitrogen	L-Arginine	2.000	0.131
R.S.3	G9	Nitrogen	L-Arginine	2.500	0.141
R.S.3	G9	Nitrogen	L-Arginine	3.000	0.151
R.S.3	G9	Nitrogen	L-Arginine	3.500	0.160
R.S.3	G9	Nitrogen	L-Arginine	4.000	0.165
R.S.3	G9	Nitrogen	L-Arginine	4.500	0.170
R.S.3	G9	Nitrogen	L-Arginine	5.000	0.178
R.S.3	G9	Nitrogen	L-Arginine	5.500	0.187
R.S.3	G9	Nitrogen	L-Arginine	6.000	0.196
R.S.3	G9	Nitrogen	L-Arginine	6.600	0.209
R.S.3	G9	Nitrogen	L-Arginine	7.100	0.224
R.S.3	G9	Nitrogen	L-Arginine	7.600	0.239
R.S.3	G9	Nitrogen	L-Arginine	8.100	0.254
R.S.3	G9	Nitrogen	L-Arginine	8.600	0.268
R.S.3	G9	Nitrogen	L-Arginine	9.100	0.284
R.S.3	G9	Nitrogen	L-Arginine	9.600	0.301
R.S.3	G9	Nitrogen	L-Arginine	10.100	0.315
R.S.3	G9	Nitrogen	L-Arginine	10.600	0.330
R.S.3	G9	Nitrogen	L-Arginine	11.100	0.343
R.S.3	G9	Nitrogen	L-Arginine	11.600	0.355
R.S.3	G9	Nitrogen	L-Arginine	12.100	0.364
R.S.3	G9	Nitrogen	L-Arginine	12.600	0.367
R.S.3	G9	Nitrogen	L-Arginine	13.100	0.372
R.S.3	G9	Nitrogen	L-Arginine	13.600	0.368
R.S.3	G9	Nitrogen	L-Arginine	14.100	0.365
R.S.3	G9	Nitrogen	L-Arginine	14.600	0.361
R.S.3	G9	Nitrogen	L-Arginine	15.100	0.358
R.S.3	G9	Nitrogen	L-Arginine	15.600	0.357
R.S.3	G9	Nitrogen	L-Arginine	16.100	0.358
R.S.3	G9	Nitrogen	L-Arginine	16.600	0.360
R.S.3	G9	Nitrogen	L-Arginine	17.100	0.361
R.S.3	G9	Nitrogen	L-Arginine	17.600	0.364
R.S.3	G9	Nitrogen	L-Arginine	18.100	0.367
R.S.3	G9	Nitrogen	L-Arginine	18.600	0.368
R.S.3	G9	Nitrogen	L-Arginine	19.200	0.367
R.S.3	G9	Nitrogen	L-Arginine	19.700	0.369
R.S.3	G9	Nitrogen	L-Arginine	20.200	0.370
R.S.3	G9	Nitrogen	L-Arginine	20.700	0.371
R.S.3	G9	Nitrogen	L-Arginine	21.200	0.371
R.S.3	G9	Nitrogen	L-Arginine	21.700	0.371
R.S.3	G9	Nitrogen	L-Arginine	22.200	0.371
R.S.3	G9	Nitrogen	L-Arginine	22.700	0.373
R.S.3	G9	Nitrogen	L-Arginine	23.200	0.373
R.S.3	G9	Nitrogen	L-Arginine	23.700	0.374
R.S.3	G9	Nitrogen	L-Arginine	24.200	0.374
R.S.3	G9	Nitrogen	L-Arginine	24.700	0.376
R.S.3	G9	Nitrogen	L-Arginine	25.200	0.376
R.S.3	G9	Nitrogen	L-Arginine	25.700	0.377
R.S.3	G9	Nitrogen	L-Arginine	26.200	0.378
R.S.3	G9	Nitrogen	L-Arginine	26.700	0.377
R.S.3	G9	Nitrogen	L-Arginine	27.200	0.378
R.S.3	G9	Nitrogen	L-Arginine	27.700	0.377
R.S.3	G9	Nitrogen	L-Arginine	28.200	0.379
R.S.3	G9	Nitrogen	L-Arginine	28.700	0.380
R.S.3	G9	Nitrogen	L-Arginine	29.200	0.382
R.S.3	G9	Nitrogen	L-Arginine	29.700	0.383
R.S.3	G9	Nitrogen	L-Arginine	30.200	0.383
R.S.3	G9	Nitrogen	L-Arginine	30.700	0.385
R.S.3	G9	Nitrogen	L-Arginine	31.200	0.385
R.S.3	G9	Nitrogen	L-Arginine	31.700	0.386
R.S.3	H1	Nitrogen	L-Histidine	0.000	0.101
R.S.3	H1	Nitrogen	L-Histidine	0.500	0.115
R.S.3	H1	Nitrogen	L-Histidine	1.000	0.127
R.S.3	H1	Nitrogen	L-Histidine	1.500	0.133
R.S.3	H1	Nitrogen	L-Histidine	2.000	0.139
R.S.3	H1	Nitrogen	L-Histidine	2.500	0.146
R.S.3	H1	Nitrogen	L-Histidine	3.000	0.151
R.S.3	H1	Nitrogen	L-Histidine	3.500	0.155
R.S.3	H1	Nitrogen	L-Histidine	4.000	0.159
R.S.3	H1	Nitrogen	L-Histidine	4.500	0.164
R.S.3	H1	Nitrogen	L-Histidine	5.000	0.171
R.S.3	H1	Nitrogen	L-Histidine	5.500	0.175
R.S.3	H1	Nitrogen	L-Histidine	6.000	0.180
R.S.3	H1	Nitrogen	L-Histidine	6.600	0.185
R.S.3	H1	Nitrogen	L-Histidine	7.100	0.192
R.S.3	H1	Nitrogen	L-Histidine	7.600	0.199
R.S.3	H1	Nitrogen	L-Histidine	8.100	0.205
R.S.3	H1	Nitrogen	L-Histidine	8.600	0.209
R.S.3	H1	Nitrogen	L-Histidine	9.100	0.211
R.S.3	H1	Nitrogen	L-Histidine	9.600	0.212
R.S.3	H1	Nitrogen	L-Histidine	10.100	0.215
R.S.3	H1	Nitrogen	L-Histidine	10.600	0.217
R.S.3	H1	Nitrogen	L-Histidine	11.100	0.222
R.S.3	H1	Nitrogen	L-Histidine	11.600	0.228
R.S.3	H1	Nitrogen	L-Histidine	12.100	0.233
R.S.3	H1	Nitrogen	L-Histidine	12.600	0.237
R.S.3	H1	Nitrogen	L-Histidine	13.100	0.240
R.S.3	H1	Nitrogen	L-Histidine	13.600	0.241
R.S.3	H1	Nitrogen	L-Histidine	14.100	0.243
R.S.3	H1	Nitrogen	L-Histidine	14.600	0.247
R.S.3	H1	Nitrogen	L-Histidine	15.100	0.250
R.S.3	H1	Nitrogen	L-Histidine	15.600	0.246
R.S.3	H1	Nitrogen	L-Histidine	16.100	0.239
R.S.3	H1	Nitrogen	L-Histidine	16.600	0.230
R.S.3	H1	Nitrogen	L-Histidine	17.100	0.225
R.S.3	H1	Nitrogen	L-Histidine	17.600	0.218
R.S.3	H1	Nitrogen	L-Histidine	18.100	0.214
R.S.3	H1	Nitrogen	L-Histidine	18.600	0.205
R.S.3	H1	Nitrogen	L-Histidine	19.200	0.198
R.S.3	H1	Nitrogen	L-Histidine	19.700	0.192
R.S.3	H1	Nitrogen	L-Histidine	20.200	0.189
R.S.3	H1	Nitrogen	L-Histidine	20.700	0.189
R.S.3	H1	Nitrogen	L-Histidine	21.200	0.205
R.S.3	H1	Nitrogen	L-Histidine	21.700	0.217
R.S.3	H1	Nitrogen	L-Histidine	22.200	0.232
R.S.3	H1	Nitrogen	L-Histidine	22.700	0.238
R.S.3	H1	Nitrogen	L-Histidine	23.200	0.234
R.S.3	H1	Nitrogen	L-Histidine	23.700	0.239
R.S.3	H1	Nitrogen	L-Histidine	24.200	0.245
R.S.3	H1	Nitrogen	L-Histidine	24.700	0.258
R.S.3	H1	Nitrogen	L-Histidine	25.200	0.267
R.S.3	H1	Nitrogen	L-Histidine	25.700	0.274
R.S.3	H1	Nitrogen	L-Histidine	26.200	0.274
R.S.3	H1	Nitrogen	L-Histidine	26.700	0.276
R.S.3	H1	Nitrogen	L-Histidine	27.200	0.274
R.S.3	H1	Nitrogen	L-Histidine	27.700	0.275
R.S.3	H1	Nitrogen	L-Histidine	28.200	0.278
R.S.3	H1	Nitrogen	L-Histidine	28.700	0.286
R.S.3	H1	Nitrogen	L-Histidine	29.200	0.294
R.S.3	H1	Nitrogen	L-Histidine	29.700	0.301
R.S.3	H1	Nitrogen	L-Histidine	30.200	0.304
R.S.3	H1	Nitrogen	L-Histidine	30.700	0.309
R.S.3	H1	Nitrogen	L-Histidine	31.200	0.310
R.S.3	H1	Nitrogen	L-Histidine	31.700	0.313
R.S.3	H10	Nitrogen	Cytosine	0.000	0.105
R.S.3	H10	Nitrogen	Cytosine	0.500	0.109
R.S.3	H10	Nitrogen	Cytosine	1.000	0.120
R.S.3	H10	Nitrogen	Cytosine	1.500	0.127
R.S.3	H10	Nitrogen	Cytosine	2.000	0.134
R.S.3	H10	Nitrogen	Cytosine	2.500	0.139
R.S.3	H10	Nitrogen	Cytosine	3.000	0.143
R.S.3	H10	Nitrogen	Cytosine	3.500	0.147
R.S.3	H10	Nitrogen	Cytosine	4.000	0.150
R.S.3	H10	Nitrogen	Cytosine	4.500	0.154
R.S.3	H10	Nitrogen	Cytosine	5.000	0.158
R.S.3	H10	Nitrogen	Cytosine	5.500	0.161
R.S.3	H10	Nitrogen	Cytosine	6.000	0.163
R.S.3	H10	Nitrogen	Cytosine	6.600	0.165
R.S.3	H10	Nitrogen	Cytosine	7.100	0.169
R.S.3	H10	Nitrogen	Cytosine	7.600	0.172
R.S.3	H10	Nitrogen	Cytosine	8.100	0.175
R.S.3	H10	Nitrogen	Cytosine	8.600	0.176
R.S.3	H10	Nitrogen	Cytosine	9.100	0.179
R.S.3	H10	Nitrogen	Cytosine	9.600	0.181
R.S.3	H10	Nitrogen	Cytosine	10.100	0.185
R.S.3	H10	Nitrogen	Cytosine	10.600	0.187
R.S.3	H10	Nitrogen	Cytosine	11.100	0.191
R.S.3	H10	Nitrogen	Cytosine	11.600	0.194
R.S.3	H10	Nitrogen	Cytosine	12.100	0.199
R.S.3	H10	Nitrogen	Cytosine	12.600	0.202
R.S.3	H10	Nitrogen	Cytosine	13.100	0.206
R.S.3	H10	Nitrogen	Cytosine	13.600	0.211
R.S.3	H10	Nitrogen	Cytosine	14.100	0.215
R.S.3	H10	Nitrogen	Cytosine	14.600	0.219
R.S.3	H10	Nitrogen	Cytosine	15.100	0.223
R.S.3	H10	Nitrogen	Cytosine	15.600	0.227
R.S.3	H10	Nitrogen	Cytosine	16.100	0.232
R.S.3	H10	Nitrogen	Cytosine	16.600	0.235
R.S.3	H10	Nitrogen	Cytosine	17.100	0.241
R.S.3	H10	Nitrogen	Cytosine	17.600	0.248
R.S.3	H10	Nitrogen	Cytosine	18.100	0.251
R.S.3	H10	Nitrogen	Cytosine	18.600	0.254
R.S.3	H10	Nitrogen	Cytosine	19.200	0.259
R.S.3	H10	Nitrogen	Cytosine	19.700	0.263
R.S.3	H10	Nitrogen	Cytosine	20.200	0.264
R.S.3	H10	Nitrogen	Cytosine	20.700	0.269
R.S.3	H10	Nitrogen	Cytosine	21.200	0.270
R.S.3	H10	Nitrogen	Cytosine	21.700	0.272
R.S.3	H10	Nitrogen	Cytosine	22.200	0.277
R.S.3	H10	Nitrogen	Cytosine	22.700	0.280
R.S.3	H10	Nitrogen	Cytosine	23.200	0.280
R.S.3	H10	Nitrogen	Cytosine	23.700	0.285
R.S.3	H10	Nitrogen	Cytosine	24.200	0.286
R.S.3	H10	Nitrogen	Cytosine	24.700	0.289
R.S.3	H10	Nitrogen	Cytosine	25.200	0.294
R.S.3	H10	Nitrogen	Cytosine	25.700	0.295
R.S.3	H10	Nitrogen	Cytosine	26.200	0.293
R.S.3	H10	Nitrogen	Cytosine	26.700	0.295
R.S.3	H10	Nitrogen	Cytosine	27.200	0.296
R.S.3	H10	Nitrogen	Cytosine	27.700	0.300
R.S.3	H10	Nitrogen	Cytosine	28.200	0.301
R.S.3	H10	Nitrogen	Cytosine	28.700	0.304
R.S.3	H10	Nitrogen	Cytosine	29.200	0.305
R.S.3	H10	Nitrogen	Cytosine	29.700	0.306
R.S.3	H10	Nitrogen	Cytosine	30.200	0.309
R.S.3	H10	Nitrogen	Cytosine	30.700	0.311
R.S.3	H10	Nitrogen	Cytosine	31.200	0.314
R.S.3	H10	Nitrogen	Cytosine	31.700	0.316
R.S.3	H11	Nitrogen	D-Valine	0.000	0.107
R.S.3	H11	Nitrogen	D-Valine	0.500	0.111
R.S.3	H11	Nitrogen	D-Valine	1.000	0.119
R.S.3	H11	Nitrogen	D-Valine	1.500	0.126
R.S.3	H11	Nitrogen	D-Valine	2.000	0.131
R.S.3	H11	Nitrogen	D-Valine	2.500	0.136
R.S.3	H11	Nitrogen	D-Valine	3.000	0.139
R.S.3	H11	Nitrogen	D-Valine	3.500	0.142
R.S.3	H11	Nitrogen	D-Valine	4.000	0.145
R.S.3	H11	Nitrogen	D-Valine	4.500	0.148
R.S.3	H11	Nitrogen	D-Valine	5.000	0.151
R.S.3	H11	Nitrogen	D-Valine	5.500	0.154
R.S.3	H11	Nitrogen	D-Valine	6.000	0.157
R.S.3	H11	Nitrogen	D-Valine	6.600	0.160
R.S.3	H11	Nitrogen	D-Valine	7.100	0.163
R.S.3	H11	Nitrogen	D-Valine	7.600	0.167
R.S.3	H11	Nitrogen	D-Valine	8.100	0.171
R.S.3	H11	Nitrogen	D-Valine	8.600	0.173
R.S.3	H11	Nitrogen	D-Valine	9.100	0.174
R.S.3	H11	Nitrogen	D-Valine	9.600	0.175
R.S.3	H11	Nitrogen	D-Valine	10.100	0.177
R.S.3	H11	Nitrogen	D-Valine	10.600	0.181
R.S.3	H11	Nitrogen	D-Valine	11.100	0.183
R.S.3	H11	Nitrogen	D-Valine	11.600	0.186
R.S.3	H11	Nitrogen	D-Valine	12.100	0.186
R.S.3	H11	Nitrogen	D-Valine	12.600	0.186
R.S.3	H11	Nitrogen	D-Valine	13.100	0.187
R.S.3	H11	Nitrogen	D-Valine	13.600	0.188
R.S.3	H11	Nitrogen	D-Valine	14.100	0.190
R.S.3	H11	Nitrogen	D-Valine	14.600	0.190
R.S.3	H11	Nitrogen	D-Valine	15.100	0.191
R.S.3	H11	Nitrogen	D-Valine	15.600	0.192
R.S.3	H11	Nitrogen	D-Valine	16.100	0.191
R.S.3	H11	Nitrogen	D-Valine	16.600	0.191
R.S.3	H11	Nitrogen	D-Valine	17.100	0.191
R.S.3	H11	Nitrogen	D-Valine	17.600	0.191
R.S.3	H11	Nitrogen	D-Valine	18.100	0.192
R.S.3	H11	Nitrogen	D-Valine	18.600	0.193
R.S.3	H11	Nitrogen	D-Valine	19.200	0.193
R.S.3	H11	Nitrogen	D-Valine	19.700	0.192
R.S.3	H11	Nitrogen	D-Valine	20.200	0.192
R.S.3	H11	Nitrogen	D-Valine	20.700	0.192
R.S.3	H11	Nitrogen	D-Valine	21.200	0.192
R.S.3	H11	Nitrogen	D-Valine	21.700	0.192
R.S.3	H11	Nitrogen	D-Valine	22.200	0.195
R.S.3	H11	Nitrogen	D-Valine	22.700	0.195
R.S.3	H11	Nitrogen	D-Valine	23.200	0.196
R.S.3	H11	Nitrogen	D-Valine	23.700	0.198
R.S.3	H11	Nitrogen	D-Valine	24.200	0.198
R.S.3	H11	Nitrogen	D-Valine	24.700	0.201
R.S.3	H11	Nitrogen	D-Valine	25.200	0.203
R.S.3	H11	Nitrogen	D-Valine	25.700	0.204
R.S.3	H11	Nitrogen	D-Valine	26.200	0.208
R.S.3	H11	Nitrogen	D-Valine	26.700	0.207
R.S.3	H11	Nitrogen	D-Valine	27.200	0.208
R.S.3	H11	Nitrogen	D-Valine	27.700	0.211
R.S.3	H11	Nitrogen	D-Valine	28.200	0.211
R.S.3	H11	Nitrogen	D-Valine	28.700	0.215
R.S.3	H11	Nitrogen	D-Valine	29.200	0.217
R.S.3	H11	Nitrogen	D-Valine	29.700	0.218
R.S.3	H11	Nitrogen	D-Valine	30.200	0.219
R.S.3	H11	Nitrogen	D-Valine	30.700	0.220
R.S.3	H11	Nitrogen	D-Valine	31.200	0.220
R.S.3	H11	Nitrogen	D-Valine	31.700	0.221
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	0.000	0.103
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	0.500	0.109
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	1.000	0.119
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	1.500	0.124
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	2.000	0.130
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	2.500	0.137
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	3.000	0.143
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	3.500	0.150
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	4.000	0.156
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	4.500	0.163
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	5.000	0.170
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	5.500	0.177
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	6.000	0.183
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	6.600	0.190
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	7.100	0.195
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	7.600	0.204
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	8.100	0.214
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	8.600	0.227
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	9.100	0.243
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	9.600	0.257
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	10.100	0.276
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	10.600	0.293
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	11.100	0.323
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	11.600	0.347
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	12.100	0.383
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	12.600	0.426
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	13.100	0.454
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	13.600	0.474
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	14.100	0.480
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	14.600	0.483
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	15.100	0.471
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	15.600	0.481
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	16.100	0.458
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	16.600	0.465
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	17.100	0.450
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	17.600	0.436
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	18.100	0.437
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	18.600	0.429
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	19.200	0.428
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	19.700	0.430
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	20.200	0.426
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	20.700	0.431
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	21.200	0.430
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	21.700	0.424
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	22.200	0.428
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	22.700	0.430
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	23.200	0.439
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	23.700	0.435
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	24.200	0.496
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	24.700	0.507
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	25.200	0.513
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	25.700	0.505
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	26.200	0.504
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	26.700	0.509
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	27.200	0.507
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	27.700	0.513
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	28.200	0.520
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	28.700	0.508
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	29.200	0.515
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	29.700	0.510
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	30.200	0.505
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	30.700	0.510
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	31.200	0.522
R.S.3	H12	Nitrogen	N-Acetyl-D-Glucosamine	31.700	0.515
R.S.3	H2	Nitrogen	Thymine	0.000	0.102
R.S.3	H2	Nitrogen	Thymine	0.500	0.106
R.S.3	H2	Nitrogen	Thymine	1.000	0.120
R.S.3	H2	Nitrogen	Thymine	1.500	0.130
R.S.3	H2	Nitrogen	Thymine	2.000	0.137
R.S.3	H2	Nitrogen	Thymine	2.500	0.146
R.S.3	H2	Nitrogen	Thymine	3.000	0.154
R.S.3	H2	Nitrogen	Thymine	3.500	0.157
R.S.3	H2	Nitrogen	Thymine	4.000	0.161
R.S.3	H2	Nitrogen	Thymine	4.500	0.164
R.S.3	H2	Nitrogen	Thymine	5.000	0.169
R.S.3	H2	Nitrogen	Thymine	5.500	0.173
R.S.3	H2	Nitrogen	Thymine	6.000	0.178
R.S.3	H2	Nitrogen	Thymine	6.600	0.182
R.S.3	H2	Nitrogen	Thymine	7.100	0.189
R.S.3	H2	Nitrogen	Thymine	7.600	0.196
R.S.3	H2	Nitrogen	Thymine	8.100	0.201
R.S.3	H2	Nitrogen	Thymine	8.600	0.206
R.S.3	H2	Nitrogen	Thymine	9.100	0.207
R.S.3	H2	Nitrogen	Thymine	9.600	0.206
R.S.3	H2	Nitrogen	Thymine	10.100	0.209
R.S.3	H2	Nitrogen	Thymine	10.600	0.213
R.S.3	H2	Nitrogen	Thymine	11.100	0.220
R.S.3	H2	Nitrogen	Thymine	11.600	0.228
R.S.3	H2	Nitrogen	Thymine	12.100	0.233
R.S.3	H2	Nitrogen	Thymine	12.600	0.237
R.S.3	H2	Nitrogen	Thymine	13.100	0.242
R.S.3	H2	Nitrogen	Thymine	13.600	0.244
R.S.3	H2	Nitrogen	Thymine	14.100	0.250
R.S.3	H2	Nitrogen	Thymine	14.600	0.255
R.S.3	H2	Nitrogen	Thymine	15.100	0.257
R.S.3	H2	Nitrogen	Thymine	15.600	0.260
R.S.3	H2	Nitrogen	Thymine	16.100	0.263
R.S.3	H2	Nitrogen	Thymine	16.600	0.267
R.S.3	H2	Nitrogen	Thymine	17.100	0.274
R.S.3	H2	Nitrogen	Thymine	17.600	0.281
R.S.3	H2	Nitrogen	Thymine	18.100	0.286
R.S.3	H2	Nitrogen	Thymine	18.600	0.290
R.S.3	H2	Nitrogen	Thymine	19.200	0.296
