sample	rep	mainsource	compound	well	plate	time	od
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	11.6	0.351835
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	12.1	0.373796
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	12.6	0.400318
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	13.1	0.423355
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	13.6	0.453538
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	14.1	0.476012
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	14.6	0.4973
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	15.1	0.523932
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	15.6	0.546005
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	16.1	0.559583
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	16.6	0.588832
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	17.1	0.604067
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	17.6	0.628484
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	18.1	0.643969
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	18.6	0.666243
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	19.2	0.676742
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	19.7	0.686537
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	20.2	0.696108
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	20.7	0.701957
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	21.2	0.703252
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	21.7	0.708372
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	22.2	0.704748
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	22.7	0.713518
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	23.2	0.711727
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	23.7	0.716105
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	24.2	0.719344
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	24.7	0.722994
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	25.2	0.728076
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	25.7	0.731566
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	26.2	0.731116
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	26.7	0.7322
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	27.2	0.737212
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	27.7	0.739291
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	28.2	0.744076
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	28.7	0.750372
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	29.2	0.752972
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	29.7	0.757989
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	30.2	0.760361
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	30.7	0.762282
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	31.2	0.764088
R.S.3	ID953	Carbon	Glycerol	A6	sample_plate	31.7	0.76734
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	0.0	0.095627
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	0.5	0.0988173
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	1.0	0.0986902
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	1.5	0.105201
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	2.0	0.109483
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	2.5	0.114208
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	3.0	0.118056
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	3.5	0.122253
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	4.0	0.123452
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	4.5	0.125652
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	5.0	0.127272
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	5.5	0.128992
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	6.0	0.129693
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	6.6	0.132301
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	7.1	0.134923
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	7.6	0.137943
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	8.1	0.14086
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	8.6	0.141778
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	9.1	0.142916
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	9.6	0.14092
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	10.1	0.144464
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	10.6	0.145499
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	11.1	0.148642
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	11.6	0.15439
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	12.1	0.158053
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	12.6	0.162462
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	13.1	0.168261
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	13.6	0.174718
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	14.1	0.179498
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	14.6	0.1857
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	15.1	0.190033
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	15.6	0.195328
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	16.1	0.200044
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	16.6	0.20358
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	17.1	0.211881
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	17.6	0.224537
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	18.1	0.235584
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	18.6	0.241787
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	19.2	0.247076
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	19.7	0.25083
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	20.2	0.252874
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	20.7	0.256008
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	21.2	0.255823
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	21.7	0.24986
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	22.2	0.244574
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	22.7	0.24811
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	23.2	0.246279
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	23.7	0.24467
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	24.2	0.245325
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	24.7	0.246059
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	25.2	0.249017
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	25.7	0.262521
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	26.2	0.291726
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	26.7	0.316919
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	27.2	0.340087
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	27.7	0.358265
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	28.2	0.370934
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	28.7	0.383241
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	29.2	0.385125
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	29.7	0.396476
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	30.2	0.406458
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	30.7	0.409276
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	31.2	0.416813
R.S.3	ID953	Carbon	Myo-Inositol	A7	sample_plate	31.7	0.436977
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	0.0	0.10041
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	0.5	0.102027
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	1.0	0.102007
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	1.5	0.108661
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	2.0	0.113999
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	2.5	0.120681
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	3.0	0.126987
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	3.5	0.135256
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	4.0	0.141633
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	4.5	0.149192
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	5.0	0.157627
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	5.5	0.166166
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	6.0	0.175791
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	6.6	0.187923
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	7.1	0.201372
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	7.6	0.21598
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	8.1	0.23167
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	8.6	0.241627
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	9.1	0.245832
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	9.6	0.263733
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	10.1	0.281788
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	10.6	0.294358
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	11.1	0.303813
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	11.6	0.313844
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	12.1	0.318549
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	12.6	0.325982
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	13.1	0.326098
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	13.6	0.335162
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	14.1	0.341241
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	14.6	0.351849
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	15.1	0.361427
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	15.6	0.372528
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	16.1	0.377156
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	16.6	0.395316
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	17.1	0.403758
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	17.6	0.414136
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	18.1	0.422444
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	18.6	0.431397
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	19.2	0.445627
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	19.7	0.459325
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	20.2	0.459419
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	20.7	0.477374
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	21.2	0.479738
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	21.7	0.493313
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	22.2	0.492507
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	22.7	0.50113
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	23.2	0.512704
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	23.7	0.505919
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	24.2	0.52401
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	24.7	0.523875
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	25.2	0.514173
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	25.7	0.52425
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	26.2	0.537628
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	26.7	0.528944
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	27.2	0.527888
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	27.7	0.530635
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	28.2	0.53519
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	28.7	0.545619
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	29.2	0.541149
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	29.7	0.550252
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	30.2	0.550497
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	30.7	0.55147
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	31.2	0.547617
R.S.3	ID953	Carbon	D-Serine	A8	sample_plate	31.7	0.555306
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	0.0	0.0971677
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	0.5	0.101052
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	1.0	0.101085
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	1.5	0.107773
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	2.0	0.114252
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	2.5	0.121922
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	3.0	0.129278
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	3.5	0.140068
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	4.0	0.151548
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	4.5	0.164216
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	5.0	0.17458
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	5.5	0.183392
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	6.0	0.193653
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	6.6	0.203842
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	7.1	0.214095
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	7.6	0.229835
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	8.1	0.245629
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	8.6	0.258726
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	9.1	0.274381
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	9.6	0.295157
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	10.1	0.325465
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	10.6	0.358002
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	11.1	0.369142
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	11.6	0.388718
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	12.1	0.387607
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	12.6	0.38396
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	13.1	0.388979
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	13.6	0.39662
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	14.1	0.405619
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	14.6	0.421424
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	15.1	0.429913
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	15.6	0.440966
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	16.1	0.446571
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	16.6	0.45581
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	17.1	0.463936
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	17.6	0.471419
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	18.1	0.478331
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	18.6	0.48366
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	19.2	0.489759
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	19.7	0.495195
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	20.2	0.499923
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	20.7	0.504119
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	21.2	0.507761
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	21.7	0.516234
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	22.2	0.518663
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	22.7	0.526003
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	23.2	0.529927
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	23.7	0.530687
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	24.2	0.539836
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	24.7	0.540193
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	25.2	0.542434
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	25.7	0.549031
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	26.2	0.549798
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	26.7	0.55248
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	27.2	0.555909
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	27.7	0.558191
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	28.2	0.559288
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	28.7	0.571525
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	29.2	0.570505
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	29.7	0.580457
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	30.2	0.584002
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	30.7	0.587017
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	31.2	0.586733
R.S.3	ID953	Carbon	D-Galactose	A9	sample_plate	31.7	0.594536
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	0.0	0.0932799
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	0.5	0.0987927
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	1.0	0.0985282
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	1.5	0.104363
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	2.0	0.108589
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	2.5	0.112331
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	3.0	0.113521
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	3.5	0.115126
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	4.0	0.115539
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	4.5	0.118874
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	5.0	0.120441
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	5.5	0.120727
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	6.0	0.122282
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	6.6	0.123913
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	7.1	0.12409
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	7.6	0.12679
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	8.1	0.128337
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	8.6	0.127178
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	9.1	0.126218
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	9.6	0.124116
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	10.1	0.125032
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	10.6	0.124201
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	11.1	0.125925
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	11.6	0.127763
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	12.1	0.128314
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	12.6	0.130542
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	13.1	0.131443
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	13.6	0.132313
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	14.1	0.131473
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	14.6	0.133746
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	15.1	0.133809
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	15.6	0.134895
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	16.1	0.13685
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	16.6	0.138001
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	17.1	0.140321
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	17.6	0.14026
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	18.1	0.140564
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	18.6	0.139869
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	19.2	0.140731
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	19.7	0.143931
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	20.2	0.1467
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	20.7	0.146536
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	21.2	0.145859
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	21.7	0.145279
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	22.2	0.146131
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	22.7	0.14803
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	23.2	0.149165
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	23.7	0.148177
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	24.2	0.150094
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	24.7	0.151158
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	25.2	0.150727
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	25.7	0.151344
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	26.2	0.152691
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	26.7	0.150342
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	27.2	0.15092
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	27.7	0.150691
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	28.2	0.151652
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	28.7	0.151668
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	29.2	0.152974
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	29.7	0.154391
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	30.2	0.155491
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	30.7	0.155704
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	31.2	0.156993
R.S.3	ID953	Carbon	Oxalic Acid	A10	sample_plate	31.7	0.157735
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	0.0	0.09545
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	0.5	0.0972577
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	1.0	0.0969096
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	1.5	0.0978314
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	2.0	0.102688
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	2.5	0.105734
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	3.0	0.105615
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	3.5	0.106649
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	4.0	0.107141
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	4.5	0.109123
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	5.0	0.110386
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	5.5	0.109926
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	6.0	0.111419
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	6.6	0.111066
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	7.1	0.111201
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	7.6	0.113081
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	8.1	0.113665
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	8.6	0.111731
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	9.1	0.111325
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	9.6	0.108125
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	10.1	0.109567
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	10.6	0.107268
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	11.1	0.108073
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	11.6	0.108843
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	12.1	0.108992
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	12.6	0.109944
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	13.1	0.111076
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	13.6	0.111561
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	14.1	0.112701
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	14.6	0.115147
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	15.1	0.115355
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	15.6	0.119977
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	16.1	0.123027
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	16.6	0.124955
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	17.1	0.128963
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	17.6	0.131398
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	18.1	0.135254
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	18.6	0.13712
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	19.2	0.13981
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	19.7	0.143273
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	20.2	0.147273
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	20.7	0.148787
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	21.2	0.14991
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	21.7	0.150996
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	22.2	0.153108
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	22.7	0.155694
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	23.2	0.158065
R.S.3	ID953	Carbon	Malic Acid	A11	sample_plate	23.7	0.159974
